Exercício: 2016;;;;;;;;
Escopo: Municípios do Estado - AL;;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta; Valor ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - Transferências Constitucionais;Total Receitas;siconfi-cor_TotalReceitas; R$ 879.735,55 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - Transferências Constitucionais;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00; R$ 879.735,55 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - Transferências Constitucionais;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00; R$ 879.735,55 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - Transferências Constitucionais;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00; R$ 874.603,30 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - Transferências Constitucionais;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00; R$ 389.400,17 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - Transferências Constitucionais;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.1.1.2.02.00.00; R$ 198.738,67 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - Transferências Constitucionais;"1.1.1.2.08.00.00 - Imposto sobre Transmissão Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI""";siconfi-cor_RO1.1.1.2.08.00.00; R$ 190.661,50 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - Transferências Constitucionais;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00; R$ 485.203,13 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - Transferências Constitucionais;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;siconfi-cor_RO1.1.1.3.05.00.00; R$ 485.203,13 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - Transferências Constitucionais;1.1.2.0.00.00.00 - Taxas;siconfi-cor_RO1.1.2.0.00.00.00; R$ 5.132,25 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - Transferências Constitucionais;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.00.00; R$ 5.132,25 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;Total Receitas;siconfi-cor_TotalReceitas; R$ 163.987.388,92 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00; R$ 163.987.388,92 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00; R$ 163.987.388,92 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00; R$ 163.987.388,92 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.2.1.00.00.00 - Transferências da União;siconfi-cor_RO1.7.2.1.00.00.00; R$ 97.115.591,64 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.2.1.01.00.00 - Participação na Receita da União;siconfi-cor_RO1.7.2.1.01.00.00; R$ 96.891.924,72 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;siconfi-cor_RO1.7.2.1.01.02.00; R$ 96.877.287,55 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;siconfi-cor_RO1.7.2.1.01.05.00; R$ 14.637,17 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;siconfi-cor_RO1.7.2.1.36.00.00; R$ 223.666,92 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00; R$ 66.871.797,28 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00; R$ 66.871.797,28 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00; R$ 49.250.794,41 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00; R$ 17.591.569,48 ;
Prefeitura Municipal de Maceió - AL;2704302;AL;1013773;Deduções - FUNDEB;1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.2.01.04.00; R$ 29.433,39 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;Total Receitas;siconfi-cor_TotalReceitas; R$ 83.276.759,19 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00; R$ 70.894.283,98 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00; R$ 1.554.621,03 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00; R$ 1.535.445,05 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00; R$ 525.993,76 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.1.1.2.02.00.00; R$ 69.896,00 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;siconfi-cor_RO1.1.1.2.04.00.00; R$ 358.921,42 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;siconfi-cor_RO1.1.1.2.04.31.00; R$ 358.921,42 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;"1.1.1.2.08.00.00 - Imposto sobre Transmissão Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI""";siconfi-cor_RO1.1.1.2.08.00.00; R$ 97.176,34 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00; R$ 1.009.451,29 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;siconfi-cor_RO1.1.1.3.05.00.00; R$ 1.009.451,29 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.2.0.00.00.00 - Taxas;siconfi-cor_RO1.1.2.0.00.00.00; R$ 19.175,98 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.00.00; R$ 17.979,78 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.00.00; R$ 1.196,20 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.1.2.2.28.00.00 - Taxa de Cemitérios;siconfi-cor_RO1.1.2.2.28.00.00; R$ 1.196,20 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.2.0.0.00.00.00 - Receitas de Contribuições;siconfi-cor_RO1.2.0.0.00.00.00; R$ 2.954.771,96 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.2.1.0.00.00.00 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.00.00; R$ 1.698.885,65 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público;siconfi-cor_RO1.2.1.0.29.00.00; R$ 1.698.885,65 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.07.00; R$ 1.698.885,65 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública;siconfi-cor_RO1.2.3.0.00.00.00; R$ 1.255.886,31 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.3.0.0.00.00.00 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.00.00; R$ 1.950.984,23 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.00.00; R$ 1.950.984,23 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.5.00.00.00; R$ 893.529,65 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.3.2.8.00.00.00 - Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor;siconfi-cor_RO1.3.2.8.00.00.00; R$ 1.057.454,58 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.6.0.0.00.00.00 - Receita de Serviços;siconfi-cor_RO1.6.0.0.00.00.00; R$ 31.730,39 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.6.0.0.13.00.00 - Serviços Administrativos;siconfi-cor_RO1.6.0.0.13.00.00; R$ 31.730,39 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00; R$ 64.266.443,95 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00; R$ 63.930.735,14 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.00.00.00 - Transferências da União;siconfi-cor_RO1.7.2.1.00.00.00; R$ 34.089.777,03 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.01.00.00 - Participação na Receita da União;siconfi-cor_RO1.7.2.1.01.00.00; R$ 21.007.144,36 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;siconfi-cor_RO1.7.2.1.01.02.00; R$ 20.986.203,28 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;siconfi-cor_RO1.7.2.1.01.05.00; R$ 20.941,08 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.2.1.22.00.00; R$ 169.392,00 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.22.50.00 - Cota-Parte Royalties pela Participação Especial - Lei nº 9.478/97 artigo 50;siconfi-cor_RO1.7.2.1.22.50.00; R$ 4.962,82 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;siconfi-cor_RO1.7.2.1.22.70.00; R$ 164.429,18 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;siconfi-cor_RO1.7.2.1.33.00.00; R$ 7.255.879,73 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS;siconfi-cor_RO1.7.2.1.34.00.00; R$ 582.442,26 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE;siconfi-cor_RO1.7.2.1.35.00.00; R$ 2.766.744,26 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;siconfi-cor_RO1.7.2.1.36.00.00; R$ 26.640,84 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.1.99.00.00 - Outras Transferências da União;siconfi-cor_RO1.7.2.1.99.00.00; R$ 2.281.533,58 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00; R$ 8.046.516,91 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00; R$ 6.309.914,24 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00; R$ 5.834.634,49 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00; R$ 431.443,84 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.2.01.04.00; R$ 3.750,46 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.2.2.01.13.00; R$ 40.085,45 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.2.22.00.00 - Transferências da Cota-Parte da Compensação Financeira (25%);siconfi-cor_RO1.7.2.2.22.00.00; R$ 36.559,66 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.2.22.30.00 - Cota-Parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 artigo 9º;siconfi-cor_RO1.7.2.2.22.30.00; R$ 36.559,66 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo;siconfi-cor_RO1.7.2.2.33.00.00; R$ 1.700.043,01 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.3.00.00.00 - Transferências dos Municípios;siconfi-cor_RO1.7.2.3.00.00.00; R$ 375.200,00 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.3.99.00.00 - Outras Transferências dos Municípios;siconfi-cor_RO1.7.2.3.99.00.00; R$ 375.200,00 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.4.00.00.00 - Transferências Multigovernamentais;siconfi-cor_RO1.7.2.4.00.00.00; R$ 21.419.241,20 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.01.00.00; R$ 17.128.741,07 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.02.00.00; R$ 4.290.500,13 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.6.0.00.00.00 - Transferências de Convênios;siconfi-cor_RO1.7.6.0.00.00.00; R$ 335.708,81 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.6.1.00.00.00 - Transferências de Convênios da União e de Suas Entidades;siconfi-cor_RO1.7.6.1.00.00.00; R$ 255.708,81 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.6.1.99.00.00 - Outras Transferências de Convênios da União;siconfi-cor_RO1.7.6.1.99.00.00; R$ 255.708,81 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades;siconfi-cor_RO1.7.6.2.00.00.00; R$ 80.000,00 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.7.6.2.01.00.00 - Transferências de Convênios dos Estados para o Sistema Único de Saúde - SUS;siconfi-cor_RO1.7.6.2.01.00.00; R$ 80.000,00 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.0.0.00.00.00 - Outras Receitas Correntes;siconfi-cor_RO1.9.0.0.00.00.00; R$ 135.732,42 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.1.0.00.00.00 - Multas e Juros de Mora;siconfi-cor_RO1.9.1.0.00.00.00; R$ 5.409,15 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.1.1.00.00.00 - Multas e Juros de Mora dos Tributos;siconfi-cor_RO1.9.1.1.00.00.00; R$ 1.411,36 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.1.1.38.00.00 - Multas e Juros de Mora do Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.9.1.1.38.00.00; R$ 1.372,46 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.1.1.40.00.00 - Multas e Juros de Mora do Imposto sobre Serviços de Qualquer Natureza ¿ ISS;siconfi-cor_RO1.9.1.1.40.00.00; R$ 38,90 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.1.2.00.00.00 - Multas e Juros de Mora das Contribuições;siconfi-cor_RO1.9.1.2.00.00.00; R$ 3.997,79 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.1.2.29.00.00 - Multas e Juros de Mora das Contribuições para o Regime Próprio de Previdência do Servidor;siconfi-cor_RO1.9.1.2.29.00.00; R$ 3.997,79 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.2.0.00.00.00 - Indenizações e Restituições;siconfi-cor_RO1.9.2.0.00.00.00; R$ 86.744,43 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.2.2.00.00.00 - Restituições;siconfi-cor_RO1.9.2.2.00.00.00; R$ 86.744,43 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.2.2.99.00.00 - Outras Restituições;siconfi-cor_RO1.9.2.2.99.00.00; R$ 86.744,43 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.3.0.00.00.00 - Receita da Dívida Ativa;siconfi-cor_RO1.9.3.0.00.00.00; R$ 9.554,05 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.3.1.00.00.00 - Receita da Dívida Ativa Tributária;siconfi-cor_RO1.9.3.1.00.00.00; R$ 9.554,05 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.3.1.11.00.00 - Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.9.3.1.11.00.00; R$ 9.554,05 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.9.0.00.00.00 - Receitas Diversas;siconfi-cor_RO1.9.9.0.00.00.00; R$ 34.024,79 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;1.9.9.0.99.00.00 - Outras Receitas;siconfi-cor_RO1.9.9.0.99.00.00; R$ 34.024,79 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;2.0.0.0.00.00.00 - Receitas de Capital;siconfi-cor_RO2.0.0.0.00.00.00; R$ 9.989.533,76 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;2.2.0.0.00.00.00 - Alienação de Bens;siconfi-cor_RO2.2.0.0.00.00.00; R$ 40.900,00 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;2.2.1.0.00.00.00 - Alienação de Bens Móveis;siconfi-cor_RO2.2.1.0.00.00.00; R$ 40.900,00 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;2.4.0.0.00.00.00 - Transferências de Capital;siconfi-cor_RO2.4.0.0.00.00.00; R$ 9.948.633,76 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;2.4.7.0.00.00.00 - Transferências de Convênios;siconfi-cor_RO2.4.7.0.00.00.00; R$ 9.948.633,76 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades;siconfi-cor_RO2.4.7.1.00.00.00; R$ 9.948.633,76 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;2.4.7.1.01.00.00 - Transferências de Convênios da União para o Sistema Único de Saúde - SUS;siconfi-cor_RO2.4.7.1.01.00.00; R$ 697.295,00 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;2.4.7.1.02.00.00 - Transferências de Convênios da União Destinadas a Programas de Educação;siconfi-cor_RO2.4.7.1.02.00.00; R$ 2.842.294,12 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;2.4.7.1.99.00.00 - Outras Transferências de Convênios da União;siconfi-cor_RO2.4.7.1.99.00.00; R$ 6.409.044,64 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;7.0.0.0.00.00.00 - Receitas Correntes Intraorçamentárias;siconfi-cor_RI7.0.0.0.00.00.00; R$ 2.392.941,45 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;7.2.0.0.00.00.00 - Receitas de Contribuições Intraorçamentárias;siconfi-cor_RI7.2.0.0.00.00.00; R$ 2.392.941,45 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;7.2.1.0.00.00.00 - Contribuições Sociais Intraorçamentárias;siconfi-cor_RI7.2.1.0.00.00.00; R$ 2.392.941,45 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;7.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público Intraorçamentárias;siconfi-cor_RI7.2.1.0.29.00.00; R$ 2.392.941,45 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Receitas Brutas Realizadas;7.2.1.0.29.01.00 - Contribuição Patronal de Servidor Ativo Civil para o Regime Próprio Intraorçamentária;siconfi-cor_RI7.2.1.0.29.01.00; R$ 2.392.941,45 ;
Prefeitura Municipal de Murici - AL;2705507;AL;28335;Deduções - FUNDEB;Total Receitas;siconfi-cor_TotalReceitas; R$ 5.172.261,14 ;
